0,1.0753
0.001,4.3523
0.002,-3.5197
0.003,2.4949
0.004,0.7629
0.005,-3.2032
0.006,-1.8495
0.007,-0.1591
0.008,6.9081
0.009,6.0206
0.01,-1.7487
0.011,6.9747
0.012,1.8189
0.013,-0.4942
0.014,0.5247
0.015,-1.361
0.016,-0.73
0.017,3.2281
0.018,3.6624
0.019,3.8167
0.02,1.9308
0.021,-2.5403
0.022,0.664
0.023,2.2624
0.024,0.2932
0.025,2.0694
0.026,2.1383
0.027,0.3911
0.028,1.3583
0.029,-1.4492
0.03,1.189
0.031,-3.2764
0.032,-2.9821
0.033,-1.8677
0.034,-5.4068
0.035,3.8278
0.036,1.5552
0.037,-1.1417
0.038,2.3725
0.039,-4.3279
0.04,-1.1555
0.041,-0.9646
0.042,0.8871
0.043,1.47
0.044,-0.7475
0.045,0.5277
0.046,-0.4551
0.047,0.4849
0.048,1.1885
0.049,1.534
0.05,-1.7273
0.051,0.8393
0.052,-1.4302
0.053,-1.4565
0.054,0.1116
0.055,2.4775
0.056,-2.5216
0.057,-0.1016
0.058,-0.6999
0.059,2.7165
0.06,-1.2271
0.061,0.9699
0.062,1.4732
0.063,1.8331
0.064,2.1836
0.065,-0.7792
0.066,-3.4649
0.067,-1.2359
0.068,-1.2788
0.069,5.6832
0.07,-0.6434
0.071,1.3708
0.072,-1.1554
0.073,0.7792
0.074,-2.2142
0.075,-2.8045
0.076,-2.1602
0.077,1.9744
0.078,0.4158
0.079,-0.2668
0.08,2.2508
0.081,-0.3991
0.082,-0.4487
0.083,2.9267
0.084,-1.1272
0.085,2.3443
0.086,2.575
0.087,-0.1193
0.088,0.0632
0.089,-3.2365
0.09,-3.247
0.091,-0.272
0.092,1.6932
0.093,6.0153
0.094,-0.3515
0.095,0.9624
0.096,-0.2903
0.097,-4.6366
0.098,-1.876
0.099,-4.2739
0.1,1.6808
0.101,-1.0915
0.102,1.1982
0.103,-0.3185
0.104,0.7324
0.105,-1.7884
0.106,-0.0024
0.107,0.6344
0.108,3.1751
0.109,0.0935
0.11,-3.3257
0.111,-0.7744
0.112,3.0773
0.113,-2.5124
0.114,1.0171
0.115,-0.703
0.116,2.3916
0.117,-3.6731
0.118,0.4489
0.119,-1.4334
0.12,6.4038
0.121,1.5251
0.122,1.9874
0.123,-3.1144
0.124,-1.6218
0.125,-0.5449
0.126,2.8814
0.127,0.4423
0.128,2.1736
0.129,-3.9783
0.13,-1.2955
0.131,-2.6295
0.132,-3.9984
0.133,0.7673
0.134,1.0457
0.135,1.018
0.136,-1.7625
0.137,2.6231
0.138,0.3322
0.139,-1.503
0.14,-0.9053
0.141,-1.0057
0.142,-3.2517
0.143,0.273
0.144,-0.6804
0.145,-1.3706
0.146,-2.4381
0.147,-1.8376
0.148,-5.0033
0.149,1.2439
0.15,1.0401
0.151,0.6445
0.152,0.9285
0.153,-0.8258
0.154,2.1627
0.155,-0.8542
0.156,-2.4113
0.157,1.8584
0.158,-0.6982
0.159,-0.6963
0.16,0.3635
0.161,-0.791
0.162,-1.8721
0.163,4.6839
0.164,2.4062
0.165,-0.336
0.166,-2.996
0.167,-1.4822
0.168,0.4913
0.169,2.5651
0.17,-2.0762
0.171,-4.7851
0.172,-3.6687
0.173,-0.331
0.174,0.0982
0.175,0.9034
0.176,0.424
0.177,1.3654
0.178,-0.1818
0.179,1.8494
0.18,-3.3112
0.181,-0.0722
0.182,-2.5417
0.183,-0.9185
0.184,1.5873
0.185,3.0292
0.186,-1.3305
0.187,2.8894
0.188,0.9522
0.189,-1.0406
0.19,-1.3415
0.191,-0.917
0.192,-0.3575
0.193,0.8904
0.194,1.0849
0.195,2.2399
0.196,2.9286
0.197,0.1633
0.198,-1.4175
0.199,0.5658
0.2,0.3665
0.201,-1.375
0.202,2.8965
0.203,1.3846
0.204,0.3957
0.205,0.4427
0.206,-0.4595
0.207,-2.7273
0.208,-0.5734
0.209,0.1896
0.21,-0.113
0.211,4.269
0.212,-1.3833
0.213,-1.3358
0.214,-2.3288
0.215,-3.2995
0.216,-0.8662
0.217,-0.2995
0.218,3.9045
0.219,0.4842
0.22,-1.5406
0.221,3.0816
0.222,1.6988
0.223,-1.4573
0.224,-3.6969
0.225,-0.8893
0.226,0.3727
0.227,1.5502
0.228,0.2482
0.229,1.0122
0.23,0.196
0.231,-3.4836
0.232,-2.7402
0.233,-1.7309
0.234,-0.5339
0.235,0.3099
0.236,0.9298
0.237,-5.6902
0.238,-1.2822
0.239,1.5801
0.24,-3.0845
0.241,1.3857
0.242,0.9493
0.243,0.7863
0.244,1.3472
0.245,-2.5423
0.246,-0.2944
0.247,2.4374
0.248,-0.8013
0.249,-0.6018
0.25,-1.4683
0.251,0.6229
0.252,1.4627
0.253,1.6233
0.254,-0.6203
0.255,-1.0607
0.256,3.0651
0.257,-5.361
0.258,4.2102
0.259,1.1569
0.26,2.9512
0.261,-2.4235
0.262,-0.8119
0.263,-0.9243
0.264,-0.0594
0.265,-4.2915
0.266,0.4615
